Name,Measure Info,Geo Place Name,Unnamed: 8,,Data Value,Zip Code,Borough
Fine particles (PM 2.5),mcg/m3,Sheepshead Bay (CD15),,,9.75,11235,Brooklyn
Fine particles (PM 2.5),mcg/m3,Sheepshead Bay (CD15),,,9.9,11235,Brooklyn
Fine particles (PM 2.5),mcg/m3,Queens Village (CD13),,,8.05,11427,Queens
Nitrogen dioxide (NO2),ppb,Sheepshead Bay (CD15),,,10.44203792,11235,Brooklyn
Fine particles (PM 2.5),mcg/m3,Queens,,,8.63,11368,Queens
Nitrogen dioxide (NO2),ppb,Queens,,,21.47,11368,Queens
Nitrogen dioxide (NO2),ppb,Queens,,,11.54967618,11368,Queens
Nitrogen dioxide (NO2),ppb,Queens,,,15.84,11368,Queens
Nitrogen dioxide (NO2),ppb,Queens,,,15.6,11368,Queens
Nitrogen dioxide (NO2),ppb,Queens,,,23.93,11368,Queens
Nitrogen dioxide (NO2),ppb,Borough Park,,,20.23,11219,Brooklyn
Nitrogen dioxide (NO2),ppb,Long Island City - Astoria,,,22.3,11101,Queens
Nitrogen dioxide (NO2),ppb,Long Island City - Astoria,,,21.87,11101,Queens
Nitrogen dioxide (NO2),ppb,Long Island City - Astoria,,,20.99,11101,Queens
Nitrogen dioxide (NO2),ppb,Long Island City - Astoria,,,19.0002808,11101,Queens
Nitrogen dioxide (NO2),ppb,Borough Park,,,15.94,11219,Brooklyn
Nitrogen dioxide (NO2),ppb,Canarsie - Flatlands,,,15.3,11236,Brooklyn
Fine particles (PM 2.5),mcg/m3,Coney Island (CD13),,,8.24,11224,Brooklyn
Fine particles (PM 2.5),mcg/m3,Sheepshead Bay (CD15),,,8.32,11235,Brooklyn
Nitrogen dioxide (NO2),ppb,Sheepshead Bay (CD15),,,14.49,11235,Brooklyn
Nitrogen dioxide (NO2),ppb,Upper East Side,,,23.30976235,10028,Manhattan
Nitrogen dioxide (NO2),ppb,East Harlem,,,20.7,10029,Manhattan
Nitrogen dioxide (NO2),ppb,East Harlem,,,21.24,10029,Manhattan
Nitrogen dioxide (NO2),ppb,Flushing - Clearview,,,18.24,11358,Queens
Nitrogen dioxide (NO2),ppb,Sunset Park,,,19.32,11220,Brooklyn
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,18.74,,
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,20.2,,
Nitrogen dioxide (NO2),ppb,Fordham - Bronx Pk,,,21.05258179,10458,Bronx
Nitrogen dioxide (NO2),ppb,Fordham - Bronx Pk,,,17.93,10458,Bronx
Nitrogen dioxide (NO2),ppb,Fordham - Bronx Pk,,,17.25,10458,Bronx
Nitrogen dioxide (NO2),ppb,Sunset Park,,,12.54174934,11220,Brooklyn
Nitrogen dioxide (NO2),ppb,Upper East Side,,,15.18150009,10028,Manhattan
Nitrogen dioxide (NO2),ppb,East Harlem,,,25.32,10029,Manhattan
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,22.88,,
Nitrogen dioxide (NO2),ppb,Fordham - Bronx Pk,,,11.52139831,10458,Bronx
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,26.39,,
Nitrogen dioxide (NO2),ppb,Sunset Park,,,25.37,11220,Brooklyn
Nitrogen dioxide (NO2),ppb,East Harlem,,,32.92,10029,Manhattan
Nitrogen dioxide (NO2),ppb,East Harlem,,,26.42,10029,Manhattan
Nitrogen dioxide (NO2),ppb,East Harlem,,,24.75,10029,Manhattan
Nitrogen dioxide (NO2),ppb,Upper East Side,,,29.21,10028,Manhattan
Nitrogen dioxide (NO2),ppb,Sunset Park,,,30.6,11220,Brooklyn
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,32.21,,
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,22.28,,
Fine particles (PM 2.5),mcg/m3,Bedford Stuyvesant - Crown Heights,,,12.79,,
Fine particles (PM 2.5),mcg/m3,Upper East Side,,,11.1,10028,Manhattan
Fine particles (PM 2.5),mcg/m3,Upper East Side,,,14.66,10028,Manhattan
Fine particles (PM 2.5),mcg/m3,Sunset Park,,,9.64,11220,Brooklyn
Fine particles (PM 2.5),mcg/m3,Fordham - Bronx Pk,,,10.16,10458,Bronx
Nitrogen dioxide (NO2),ppb,Park Slope and Carroll Gardens (CD6),,,21.9,11215,Brooklyn
Nitrogen dioxide (NO2),ppb,Park Slope and Carroll Gardens (CD6),,,21.44,11215,Brooklyn
Nitrogen dioxide (NO2),ppb,Stuyvesant Town and Turtle Bay (CD6),,,25.88404044,10009,Manhattan
Nitrogen dioxide (NO2),ppb,Clinton and Chelsea (CD4),,,25.80933499,10001,Manhattan
Nitrogen dioxide (NO2),ppb,Northeast Bronx,,,19.11,10466,Bronx
Nitrogen dioxide (NO2),ppb,Midtown (CD5),,,32.91,10019,Manhattan
Nitrogen dioxide (NO2),ppb,Brownsville (CD16),,,22.76,11212,Brooklyn
Nitrogen dioxide (NO2),ppb,Ridgewood and Maspeth (CD5),,,18.4,11385,Queens
Nitrogen dioxide (NO2),ppb,Ridgewood and Maspeth (CD5),,,18.46,11385,Queens
Fine particles (PM 2.5),mcg/m3,Chelsea - Clinton,,,12.42,10011,Manhattan
Fine particles (PM 2.5),mcg/m3,Central Harlem - Morningside Heights,,,7.126396863,,
Fine particles (PM 2.5),mcg/m3,Downtown - Heights - Slope,,,6.911800513,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,Midtown (CD5),,,33.44,10019,Manhattan
Nitrogen dioxide (NO2),ppb,Chelsea - Clinton,,,21.23435622,10011,Manhattan
Nitrogen dioxide (NO2),ppb,Central Harlem - Morningside Heights,,,21.66,,
Nitrogen dioxide (NO2),ppb,Central Harlem - Morningside Heights,,,21.55429779,,
Nitrogen dioxide (NO2),ppb,Downtown - Heights - Slope,,,23.33332186,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,Downtown - Heights - Slope,,,21.14,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,Northeast Bronx,,,14.27,10466,Bronx
Nitrogen dioxide (NO2),ppb,Northeast Bronx,,,12.38240673,10466,Bronx
Nitrogen dioxide (NO2),ppb,Central Harlem - Morningside Heights,,,22.19,,
Nitrogen dioxide (NO2),ppb,Central Harlem - Morningside Heights,,,13.24042398,,
Nitrogen dioxide (NO2),ppb,Northeast Bronx,,,20.02,10466,Bronx
Nitrogen dioxide (NO2),ppb,Fresh Meadows,,,19.35,11366,Queens
Nitrogen dioxide (NO2),ppb,Central Harlem - Morningside Heights,,,26.74,,
Nitrogen dioxide (NO2),ppb,East Flatbush - Flatbush,,,10.74879393,11226,Brooklyn
Fine particles (PM 2.5),mcg/m3,Midtown (CD5),,,8.719927105,10019,Manhattan
Fine particles (PM 2.5),mcg/m3,Central Harlem - Morningside Heights,,,10.23,,
Fine particles (PM 2.5),mcg/m3,Northeast Bronx,,,8.73,10466,Bronx
Fine particles (PM 2.5),mcg/m3,Northeast Bronx,,,10.33,10466,Bronx
Fine particles (PM 2.5),mcg/m3,Northeast Bronx,,,6.493489505,10466,Bronx
Fine particles (PM 2.5),mcg/m3,Central Harlem - Morningside Heights,,,7.53,,
Fine particles (PM 2.5),mcg/m3,Central Harlem - Morningside Heights,,,7.95,,
Nitrogen dioxide (NO2),ppb,Brownsville (CD16),,,19.48,11212,Brooklyn
Nitrogen dioxide (NO2),ppb,Brownsville (CD16),,,19.57,11212,Brooklyn
Nitrogen dioxide (NO2),ppb,Midtown (CD5),,,28.83,10019,Manhattan
Fine particles (PM 2.5),mcg/m3,Coney Island - Sheepshead Bay,,,8.006196328,11224,Brooklyn
Fine particles (PM 2.5),mcg/m3,East Harlem (CD11),,,12.1,10035,Manhattan
Fine particles (PM 2.5),mcg/m3,East Harlem (CD11),,,12.63,10035,Manhattan
Fine particles (PM 2.5),mcg/m3,West Queens,,,6.665068392,11101,Queens
Fine particles (PM 2.5),mcg/m3,West Queens,,,7.068291669,11101,Queens
Fine particles (PM 2.5),mcg/m3,West Queens,,,10.76,11101,Queens
Nitrogen dioxide (NO2),ppb,Morris Park and Bronxdale (CD11),,,15.65,10461,Bronx
Nitrogen dioxide (NO2),ppb,Parkchester and Soundview (CD9),,,20.96169918,10472,Bronx
Nitrogen dioxide (NO2),ppb,Parkchester and Soundview (CD9),,,16.35206527,10472,Bronx
Nitrogen dioxide (NO2),ppb,Kew Gardens and Woodhaven (CD9),,,12.29498083,11415,Queens
Nitrogen dioxide (NO2),ppb,Morningside Heights and Hamilton Heights (CD9),,,22.95,10027,Manhattan
Nitrogen dioxide (NO2),ppb,East Harlem (CD11),,,29.83,10035,Manhattan
Nitrogen dioxide (NO2),ppb,East Harlem (CD11),,,27.57,10035,Manhattan
Nitrogen dioxide (NO2),ppb,Coney Island - Sheepshead Bay,,,13.9507122,11224,Brooklyn
Nitrogen dioxide (NO2),ppb,Coney Island - Sheepshead Bay,,,18.29529819,11224,Brooklyn
Nitrogen dioxide (NO2),ppb,Coney Island - Sheepshead Bay,,,23.96,11224,Brooklyn
Nitrogen dioxide (NO2),ppb,Coney Island - Sheepshead Bay,,,14.68344079,11224,Brooklyn
Nitrogen dioxide (NO2),ppb,West Queens,,,22.48203662,11101,Queens
Nitrogen dioxide (NO2),ppb,West Queens,,,18.4099093,11101,Queens
Nitrogen dioxide (NO2),ppb,West Queens,,,26.15,11101,Queens
Nitrogen dioxide (NO2),ppb,West Queens,,,26.72,11101,Queens
Fine particles (PM 2.5),mcg/m3,West Queens,,,12.34,11101,Queens
Fine particles (PM 2.5),mcg/m3,West Queens,,,7.128130858,11101,Queens
Fine particles (PM 2.5),mcg/m3,West Queens,,,10.71,11101,Queens
Fine particles (PM 2.5),mcg/m3,West Queens,,,8.14,11101,Queens
Fine particles (PM 2.5),mcg/m3,Rockaways,,,8.75,11691,Queens
Fine particles (PM 2.5),mcg/m3,Rockaways,,,8.44,11691,Queens
Fine particles (PM 2.5),mcg/m3,Rockaways,,,7.37,11691,Queens
Fine particles (PM 2.5),mcg/m3,Rockaways,,,7.16,11691,Queens
Fine particles (PM 2.5),mcg/m3,Coney Island - Sheepshead Bay,,,8.334285294,11224,Brooklyn
Fine particles (PM 2.5),mcg/m3,East Harlem (CD11),,,10.9,10035,Manhattan
Fine particles (PM 2.5),mcg/m3,East Harlem (CD11),,,10.99,10035,Manhattan
Fine particles (PM 2.5),mcg/m3,Kew Gardens and Woodhaven (CD9),,,6.754080068,11415,Queens
Fine particles (PM 2.5),mcg/m3,Kew Gardens and Woodhaven (CD9),,,8.63,11415,Queens
Nitrogen dioxide (NO2),ppb,Union Square - Lower East Side,,,24.08478387,10003,Manhattan
Nitrogen dioxide (NO2),ppb,Manhattan,,,27.51,10001,Manhattan
Nitrogen dioxide (NO2),ppb,Manhattan,,,20.56,10001,Manhattan
Nitrogen dioxide (NO2),ppb,High Bridge - Morrisania,,,14.18961104,10452,Bronx
Fine particles (PM 2.5),mcg/m3,Union Square - Lower East Side,,,11.46,10003,Manhattan
Fine particles (PM 2.5),mcg/m3,Lower Manhattan,,,9.53,10004,Manhattan
Fine particles (PM 2.5),mcg/m3,Lower Manhattan,,,12.22,10004,Manhattan
Fine particles (PM 2.5),mcg/m3,Lower Manhattan,,,12.25,10004,Manhattan
Fine particles (PM 2.5),mcg/m3,Union Square - Lower East Side,,,8.39859803,10003,Manhattan
Fine particles (PM 2.5),mcg/m3,High Bridge - Morrisania,,,11.03,10452,Bronx
Fine particles (PM 2.5),mcg/m3,High Bridge - Morrisania,,,10.95,10452,Bronx
Nitrogen dioxide (NO2),ppb,Manhattan,,,23.43545911,10001,Manhattan
Nitrogen dioxide (NO2),ppb,Borough Park,,,11.36657578,11219,Brooklyn
Nitrogen dioxide (NO2),ppb,Manhattan,,,24.35,10001,Manhattan
Nitrogen dioxide (NO2),ppb,Upper West Side,,,15.66316604,,
Nitrogen dioxide (NO2),ppb,East New York,,,22.9,11207,Brooklyn
Nitrogen dioxide (NO2),ppb,East New York,,,23.9,11207,Brooklyn
Nitrogen dioxide (NO2),ppb,East New York,,,15.74,11207,Brooklyn
Nitrogen dioxide (NO2),ppb,East New York,,,21.57,11207,Brooklyn
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,12.30403871,,
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,20.83,,
Nitrogen dioxide (NO2),ppb,Fordham - Bronx Pk,,,15.79,10458,Bronx
Nitrogen dioxide (NO2),ppb,Hunts Point and Longwood (CD2),,,24.47918464,10455,Bronx
Nitrogen dioxide (NO2),ppb,Hunts Point and Longwood (CD2),,,20.45,10455,Bronx
Nitrogen dioxide (NO2),ppb,High Bridge - Morrisania,,,19.9,10452,Bronx
Nitrogen dioxide (NO2),ppb,Union Square - Lower East Side,,,35.45,10003,Manhattan
Nitrogen dioxide (NO2),ppb,Manhattan,,,24.55,10001,Manhattan
Nitrogen dioxide (NO2),ppb,Bensonhurst - Bay Ridge,,,24.9,11214,Brooklyn
Nitrogen dioxide (NO2),ppb,Upper West Side,,,29.3,,
Nitrogen dioxide (NO2),ppb,Flushing - Clearview,,,14.58,11358,Queens
Fine particles (PM 2.5),mcg/m3,Union Square - Lower East Side,,,12.59,10003,Manhattan
Fine particles (PM 2.5),mcg/m3,Greenpoint and Williamsburg (CD1),,,11.78,11222,Brooklyn
Fine particles (PM 2.5),mcg/m3,Fort Greene and Brooklyn Heights (CD2),,,7.75,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,Stuyvesant Town and Turtle Bay (CD6),,,18.63333083,10009,Manhattan
Nitrogen dioxide (NO2),ppb,Clinton and Chelsea (CD4),,,19.19069483,10001,Manhattan
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,27.11,,
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,20.85,,
Nitrogen dioxide (NO2),ppb,Upper East Side,,,28.61,10028,Manhattan
Nitrogen dioxide (NO2),ppb,Upper East Side,,,28.02,10028,Manhattan
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,11.86223722,,
Fine particles (PM 2.5),mcg/m3,Sunset Park,,,8.4,11220,Brooklyn
Fine particles (PM 2.5),mcg/m3,Sunset Park,,,7.303354116,11220,Brooklyn
Fine particles (PM 2.5),mcg/m3,Bedford Stuyvesant - Crown Heights,,,10.32,,
Fine particles (PM 2.5),mcg/m3,Bedford Stuyvesant - Crown Heights,,,7.94,,
Fine particles (PM 2.5),mcg/m3,Bedford Stuyvesant - Crown Heights,,,7.27,,
Fine particles (PM 2.5),mcg/m3,Upper East Side,,,12.14,10028,Manhattan
Fine particles (PM 2.5),mcg/m3,Fordham - Bronx Pk,,,7.350776341,10458,Bronx
Fine particles (PM 2.5),mcg/m3,Fordham - Bronx Pk,,,7.57,10458,Bronx
Fine particles (PM 2.5),mcg/m3,Crotona -Tremont,,,7.53,10457,Bronx
Fine particles (PM 2.5),mcg/m3,Fordham - Bronx Pk,,,8.76,10458,Bronx
Fine particles (PM 2.5),mcg/m3,Flushing - Clearview,,,8.19,11358,Queens
Fine particles (PM 2.5),mcg/m3,Flushing - Clearview,,,8.45,11358,Queens
Fine particles (PM 2.5),mcg/m3,Crotona -Tremont,,,9.29,10457,Bronx
Nitrogen dioxide (NO2),ppb,Stuyvesant Town and Turtle Bay (CD6),,,25.41068875,10009,Manhattan
Nitrogen dioxide (NO2),ppb,Crotona -Tremont,,,19.76,10457,Bronx
Nitrogen dioxide (NO2),ppb,Crotona -Tremont,,,22.44201078,10457,Bronx
Nitrogen dioxide (NO2),ppb,Crotona -Tremont,,,25.56,10457,Bronx
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant - Crown Heights,,,17.11865235,,
Nitrogen dioxide (NO2),ppb,Upper East Side,,,35.88,10028,Manhattan
Nitrogen dioxide (NO2),ppb,Upper East Side,,,30.94,10028,Manhattan
Nitrogen dioxide (NO2),ppb,Upper East Side,,,28.59,10028,Manhattan
Nitrogen dioxide (NO2),ppb,Southern SI,,,20.47,10309,Staten Island
Fine particles (PM 2.5),mcg/m3,Bedford Stuyvesant - Crown Heights,,,8.865704873,,
Fine particles (PM 2.5),mcg/m3,Sunset Park,,,9.45,11220,Brooklyn
Fine particles (PM 2.5),mcg/m3,East Harlem,,,11.12,10029,Manhattan
Fine particles (PM 2.5),mcg/m3,Crotona -Tremont,,,6.759385889,10457,Bronx
Fine particles (PM 2.5),mcg/m3,Highbridge and Concourse (CD4),,,10.4,10451,Bronx
Fine particles (PM 2.5),mcg/m3,Flatlands and Canarsie (CD18),,,5.900416654,11236,Brooklyn
Fine particles (PM 2.5),mcg/m3,Hunts Point - Mott Haven,,,6.979984447,10454,Bronx
Fine particles (PM 2.5),mcg/m3,Greenwich Village - SoHo,,,14.62,10012,Manhattan
Fine particles (PM 2.5),mcg/m3,Greenwich Village - SoHo,,,12.9,10012,Manhattan
Fine particles (PM 2.5),mcg/m3,Hunts Point - Mott Haven,,,10.51,10454,Bronx
Fine particles (PM 2.5),mcg/m3,Canarsie - Flatlands,,,11.81,11236,Brooklyn
Fine particles (PM 2.5),mcg/m3,Canarsie - Flatlands,,,10.35,11236,Brooklyn
Fine particles (PM 2.5),mcg/m3,Canarsie - Flatlands,,,8.18,11236,Brooklyn
Fine particles (PM 2.5),mcg/m3,East Flatbush - Flatbush,,,8.84,11226,Brooklyn
Fine particles (PM 2.5),mcg/m3,Bronx,,,10.21,10451,Bronx
Nitrogen dioxide (NO2),ppb,Bushwick (CD4),,,24.46,11221,Brooklyn
Nitrogen dioxide (NO2),ppb,East Flatbush (CD17),,,18.77,11203,Brooklyn
Nitrogen dioxide (NO2),ppb,East Flatbush (CD17),,,18.94,11203,Brooklyn
Nitrogen dioxide (NO2),ppb,Flatlands and Canarsie (CD18),,,14.28,11236,Brooklyn
Nitrogen dioxide (NO2),ppb,Jackson Heights (CD3),,,15.5,11372,Queens
Nitrogen dioxide (NO2),ppb,Highbridge and Concourse (CD4),,,17.34,10451,Bronx
Nitrogen dioxide (NO2),ppb,Highbridge and Concourse (CD4),,,24.9,10451,Bronx
Nitrogen dioxide (NO2),ppb,East Flatbush (CD17),,,16.68,11203,Brooklyn
Nitrogen dioxide (NO2),ppb,East Flatbush (CD17),,,16.97,11203,Brooklyn
Nitrogen dioxide (NO2),ppb,Jackson Heights (CD3),,,20.32,11372,Queens
Nitrogen dioxide (NO2),ppb,Hunts Point - Mott Haven,,,17.52685837,10454,Bronx
Nitrogen dioxide (NO2),ppb,Hunts Point - Mott Haven,,,16.47,10454,Bronx
Nitrogen dioxide (NO2),ppb,Greenwich Village - SoHo,,,22.17,10012,Manhattan
Nitrogen dioxide (NO2),ppb,Greenwich Village - SoHo,,,25.41772516,10012,Manhattan
Nitrogen dioxide (NO2),ppb,Hunts Point - Mott Haven,,,15.59,10454,Bronx
Nitrogen dioxide (NO2),ppb,Brooklyn,,,23.38,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,Brooklyn,,,13.62,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,Hunts Point - Mott Haven,,,20.23,10454,Bronx
Nitrogen dioxide (NO2),ppb,Greenwich Village - SoHo,,,25.93,10012,Manhattan
Nitrogen dioxide (NO2),ppb,Hunts Point - Mott Haven,,,23.4007227,10454,Bronx
Fine particles (PM 2.5),mcg/m3,Gramercy Park - Murray Hill,,,14.14,10010,Manhattan
Fine particles (PM 2.5),mcg/m3,Greenwich Village - SoHo,,,9.025038107,10012,Manhattan
Fine particles (PM 2.5),mcg/m3,Greenpoint and Williamsburg (CD1),,,9.719802171,11222,Brooklyn
Fine particles (PM 2.5),mcg/m3,Greenpoint and Williamsburg (CD1),,,11.64,11222,Brooklyn
Fine particles (PM 2.5),mcg/m3,Long Island City and Astoria (CD1),,,7.81,11106,Queens
Fine particles (PM 2.5),mcg/m3,Long Island City and Astoria (CD1),,,6.47,11106,Queens
Fine particles (PM 2.5),mcg/m3,Woodside and Sunnyside (CD2),,,10.31,11377,Queens
Fine particles (PM 2.5),mcg/m3,Mott Haven and Melrose (CD1),,,6.3,10451,Bronx
Fine particles (PM 2.5),mcg/m3,Mott Haven and Melrose (CD1),,,8.24,10451,Bronx
Fine particles (PM 2.5),mcg/m3,Hunts Point and Longwood (CD2),,,9.85,10455,Bronx
Fine particles (PM 2.5),mcg/m3,Lower Manhattan,,,7.710772492,10004,Manhattan
Fine particles (PM 2.5),mcg/m3,Lower Manhattan,,,13.21,10004,Manhattan
Fine particles (PM 2.5),mcg/m3,Lower Manhattan,,,10.28,10004,Manhattan
Fine particles (PM 2.5),mcg/m3,Lower Manhattan,,,13.75,10004,Manhattan
Fine particles (PM 2.5),mcg/m3,High Bridge - Morrisania,,,12.14,10452,Bronx
Fine particles (PM 2.5),mcg/m3,Borough Park,,,6.651149578,11219,Brooklyn
Fine particles (PM 2.5),mcg/m3,High Bridge - Morrisania,,,12.66,10452,Bronx
Fine particles (PM 2.5),mcg/m3,Union Square - Lower East Side,,,14.47,10003,Manhattan
Nitrogen dioxide (NO2),ppb,Upper West Side,,,36.38,,
Nitrogen dioxide (NO2),ppb,Flushing - Clearview,,,15.16056711,11358,Queens
Nitrogen dioxide (NO2),ppb,Flushing - Clearview,,,27.65,11358,Queens
Nitrogen dioxide (NO2),ppb,Fordham - Bronx Pk,,,29.69,10458,Bronx
Nitrogen dioxide (NO2),ppb,East Harlem,,,16.68890291,10029,Manhattan
Nitrogen dioxide (NO2),ppb,Coney Island - Sheepshead Bay,,,17.21,11224,Brooklyn
Nitrogen dioxide (NO2),ppb,Manhattan,,,15.44110312,10001,Manhattan
Nitrogen dioxide (NO2),ppb,High Bridge - Morrisania,,,26.46,10452,Bronx
Nitrogen dioxide (NO2),ppb,Financial District (CD1),,,16.94902038,10005,Manhattan
Nitrogen dioxide (NO2),ppb,Fort Greene and Brooklyn Heights (CD2),,,14.17662165,11201,Brooklyn
Fine particles (PM 2.5),mcg/m3,High Bridge - Morrisania,,,7.14,10452,Bronx
Fine particles (PM 2.5),mcg/m3,Borough Park,,,12.56,11219,Brooklyn
Fine particles (PM 2.5),mcg/m3,Southeast Queens,,,5.400702957,11434,Queens
Fine particles (PM 2.5),mcg/m3,Southeast Queens,,,11.72,11434,Queens
Fine particles (PM 2.5),mcg/m3,Southeast Queens,,,10.35,11434,Queens
Fine particles (PM 2.5),mcg/m3,Long Island City and Astoria (CD1),,,8.23,11106,Queens
Nitrogen dioxide (NO2),ppb,Brownsville (CD16),,,17.72,11212,Brooklyn
Nitrogen dioxide (NO2),ppb,Brownsville (CD16),,,18.8,11212,Brooklyn
Nitrogen dioxide (NO2),ppb,Northeast Bronx,,,15.97800832,10466,Bronx
Nitrogen dioxide (NO2),ppb,Northeast Bronx,,,18.87,10466,Bronx
Nitrogen dioxide (NO2),ppb,Central Harlem - Morningside Heights,,,19.02,,
Nitrogen dioxide (NO2),ppb,Chelsea - Clinton,,,26.71253911,10011,Manhattan
Fine particles (PM 2.5),mcg/m3,Downtown - Heights - Slope,,,7.365504023,11201,Brooklyn
Fine particles (PM 2.5),mcg/m3,Downtown - Heights - Slope,,,7.85,11201,Brooklyn
Fine particles (PM 2.5),mcg/m3,Northeast Bronx,,,10.23,10466,Bronx
Fine particles (PM 2.5),mcg/m3,Northeast Bronx,,,8.537768679,10466,Bronx
Fine particles (PM 2.5),mcg/m3,Northeast Bronx,,,7.19,10466,Bronx
Nitrogen dioxide (NO2),ppb,Chelsea - Clinton,,,20.20289563,10011,Manhattan
Nitrogen dioxide (NO2),ppb,Downtown - Heights - Slope,,,27.03,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,Downtown - Heights - Slope,,,21.12,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,East Flatbush - Flatbush,,,15.06,11226,Brooklyn
Fine particles (PM 2.5),mcg/m3,Downtown - Heights - Slope,,,9.87,11201,Brooklyn
Fine particles (PM 2.5),mcg/m3,Fresh Meadows,,,6.83,11366,Queens
Fine particles (PM 2.5),mcg/m3,Central Harlem - Morningside Heights,,,8.67,,
Fine particles (PM 2.5),mcg/m3,Midtown (CD5),,,11.34,10019,Manhattan
Fine particles (PM 2.5),mcg/m3,Midtown (CD5),,,10.14130492,10019,Manhattan
Fine particles (PM 2.5),mcg/m3,Brownsville (CD16),,,7.24,11212,Brooklyn
Fine particles (PM 2.5),mcg/m3,Northeast Bronx,,,6.322058055,10466,Bronx
Fine particles (PM 2.5),mcg/m3,Downtown - Heights - Slope,,,9.84,11201,Brooklyn
Fine particles (PM 2.5),mcg/m3,Fresh Meadows,,,6.16,11366,Queens
Fine particles (PM 2.5),mcg/m3,Chelsea - Clinton,,,10.21,10011,Manhattan
Nitrogen dioxide (NO2),ppb,Southwest Queens,,,23.99,11414,Queens
Nitrogen dioxide (NO2),ppb,Southwest Queens,,,15.14,11414,Queens
Nitrogen dioxide (NO2),ppb,Southwest Queens,,,14.25878433,11414,Queens
Nitrogen dioxide (NO2),ppb,Southwest Queens,,,27.42,11414,Queens
Nitrogen dioxide (NO2),ppb,East Flatbush - Flatbush,,,30.46,11226,Brooklyn
Nitrogen dioxide (NO2),ppb,East Flatbush - Flatbush,,,16.27,11226,Brooklyn
Nitrogen dioxide (NO2),ppb,East Flatbush - Flatbush,,,24.33,11226,Brooklyn
Nitrogen dioxide (NO2),ppb,Downtown - Heights - Slope,,,13.40817829,11201,Brooklyn
Fine particles (PM 2.5),mcg/m3,Greenwich Village - SoHo,,,12.02,10012,Manhattan
Fine particles (PM 2.5),mcg/m3,East Flatbush - Flatbush,,,6.721923463,11226,Brooklyn
Fine particles (PM 2.5),mcg/m3,Canarsie - Flatlands,,,9.95,11236,Brooklyn
Fine particles (PM 2.5),mcg/m3,East Flatbush - Flatbush,,,7.04,11226,Brooklyn
Fine particles (PM 2.5),mcg/m3,Bronx,,,7.46,10451,Bronx
Fine particles (PM 2.5),mcg/m3,Brooklyn,,,10.2,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,Greenwich Village - SoHo,,,24.79,10012,Manhattan
Nitrogen dioxide (NO2),ppb,Gramercy Park - Murray Hill,,,28.69,10010,Manhattan
